Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total assists_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total assists_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total assists_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Angers,75qj99fhg5c0ztj2tva5u4uii,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,Jim Allevinah,31,Attacker,Gabon,Striker,28.0,49.0,3.0,73.0,2.0,10.0,8.0,14.0,1.0,2.0,295.0,2.0,21.0,7.0,4.0,2.0,6.0,7.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,83.91,75.0,30.77,28.57,20.0,43.75,33.33,66.67,0.7563996387369035,0.5352088411333837,4.0,13.0,0.4161978699999999,8.0,6.0,9.0,0.6831708099999998,29.0,8.542372881355933,14.949152542372882,0.9152542372881356,22.271186440677965,0.6101694915254238,3.050847457627119,2.440677966101695,4.271186440677966,0.3050847457627119,0.6101694915254238,0.6101694915254238,6.406779661016949,2.135593220338983,1.2203389830508475,0.6101694915254238,1.8305084745762712,2.135593220338983,2.135593220338983,0.0,0.6101694915254238,0.6101694915254238,1.2203389830508475,0.0,0.0,83.91,75.0,30.77,28.57,20.0,43.75,33.33,66.67,0.2307659914790553,0.163284053227134,1.2203389830508475,3.9661016949152543,0.1269756213559321,2.440677966101695,1.8305084745762712,2.745762711864407,0.2084249928813558,8.847457627118644,RW,50,50,50,50,50,83,83,67,50,67,58,83,83,50,67,100,67,67,33,58,75,75,33,50,50,67,75,33,50,50,33,92,50,67,75,75,67,83,67,67,50,50,50,17,50,50,33,67,83,50,50,67,67,100,83,33,67,100,67,67,33,67,67,67,33,50,50,67,75,33,50,50,33,92,50,67,67,83,67,83,67,67,50,33,Ligue 1
Angers,75qj99fhg5c0ztj2tva5u4uii,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,Carlens Arcus,30,Defender,Haiti,Defender,49.0,44.0,3.0,89.0,2.0,3.0,3.0,7.0,8.0,4.0,253.0,1.0,8.0,0.0,4.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,4.0,0.0,0.0,89.0,42.86,40.0,0.0,33.33,46.67,50.0,40.0,0.3258714569579783,0.3547860472189775,0.0,4.0,0.09412054,6.0,2.0,9.0,0.43462852,38.0,17.43083003952569,15.65217391304348,1.067193675889328,31.6600790513834,0.7114624505928854,1.067193675889328,1.067193675889328,2.490118577075099,2.845849802371541,1.4229249011857708,0.3557312252964427,2.845849802371541,0.0,1.4229249011857708,0.0,0.3557312252964427,1.067193675889328,1.067193675889328,0.3557312252964427,0.0,0.7114624505928854,1.4229249011857708,0.0,0.0,89.0,42.86,40.0,0.0,33.33,46.67,50.0,40.0,0.1159226526727986,0.1262084752952884,0.0,1.4229249011857708,0.0334816150197628,2.134387351778656,0.7114624505928854,3.2015810276679844,0.1546109359683794,13.517786561264824,RB/RCB,31,38,34,25,47,69,81,12,44,56,69,72,9,69,19,66,47,44,81,16,28,72,50,50,81,50,88,16,72,31,81,44,75,56,19,41,38,94,19,31,31,25,44,50,44,38,50,62,94,12,56,69,81,81,9,75,19,69,50,50,88,16,38,75,50,50,81,50,88,16,72,31,81,44,81,75,19,44,38,94,19,38,50,31,Ligue 1
Auxerre,9bxav814mkuhueiyivyive82d,2173tp0hk6gsx2o46hx4h5mju,C. Akpa,Clément Akpa,24,Defender,Côte d'Ivoire,Defender,65.0,64.0,14.0,127.0,6.0,2.0,1.0,21.0,14.0,5.0,360.0,1.0,2.0,5.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,5.0,2.0,0.0,0.0,75.6,42.42,66.67,33.33,50.0,48.84,42.86,55.56,0.1907155912334379,0.0429892676423592,1.0,3.0,0.05419538,3.0,14.0,15.0,0.3225027999999997,86.0,16.25,16.0,3.5,31.75,1.5,0.5,0.25,5.25,3.5,1.25,0.25,0.5,1.25,0.25,0.25,0.0,0.75,0.75,0.0,0.25,1.25,0.5,0.0,0.0,75.6,42.42,66.67,33.33,50.0,48.84,42.86,55.56,0.0476788978083594,0.0107473169105898,0.25,0.75,0.013548845,0.75,3.5,3.75,0.0806256999999999,21.5,LB/LCB,44,68,82,50,85,68,59,82,76,71,76,29,71,32,76,38,38,35,44,32,71,56,44,50,12,53,100,38,76,29,53,50,76,29,74,38,29,53,76,65,47,71,29,53,76,29,76,65,44,65,59,50,65,18,68,24,62,38,29,29,44,24,59,50,44,50,12,53,100,38,76,29,53,50,76,29,56,32,24,50,65,59,18,53,Ligue 1
Auxerre,9bxav814mkuhueiyivyive82d,4o8pw1qn0edeihbsiau2hsowk,C. Makosso,Christ Makosso,22,Defender,Congo,Defender,45.0,18.0,6.0,63.0,3.0,0.0,0.0,8.0,23.0,6.0,215.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,80.77,46.15,0.0,100.0,0.0,57.14,60.0,100.0,0.0,0.208209940976273,0.0,3.0,0.05675826,0.0,9.0,7.0,0.2147697799999999,38.0,18.837209302325583,7.534883720930233,2.511627906976744,26.37209302325581,1.255813953488372,0.0,0.0,3.3488372093023258,9.627906976744184,2.511627906976744,0.0,0.0,0.4186046511627907,0.8372093023255814,0.0,0.0,0.4186046511627907,0.4186046511627907,0.0,0.4186046511627907,1.255813953488372,0.0,0.4186046511627907,0.0,80.77,46.15,0.0,100.0,0.0,57.14,60.0,100.0,0.0,0.087157649710998,0.0,1.255813953488372,0.0237592716279069,0.0,3.767441860465116,2.9302325581395348,0.0899036288372092,15.906976744186046,CB,4,4,29,4,8,23,27,8,62,85,40,12,35,90,44,40,75,71,44,75,52,46,96,40,4,42,46,88,40,35,62,94,21,92,44,79,75,25,48,44,42,29,8,4,67,4,21,23,27,38,100,96,40,12,46,96,44,40,83,83,44,83,92,46,100,40,4,42,46,88,40,35,62,94,21,96,44,92,92,25,71,67,75,33,Ligue 1
Auxerre,9bxav814mkuhueiyivyive82d,4sjs5ktvkun9g96w6h5a39puc,K. Danois,Kévin Danois,22,Midfielder,France,Midfielder,73.0,106.0,14.0,179.0,2.0,6.0,2.0,27.0,10.0,3.0,360.0,1.0,11.0,5.0,6.0,4.0,1.0,9.0,9.0,0.0,8.0,6.0,0.0,0.0,0.0,79.91,60.87,0.0,88.89,16.67,60.0,50.0,50.0,0.6742259966720743,0.5154299323913238,3.0,13.0,0.27925652,5.0,22.0,27.0,0.54883171,88.0,18.25,26.5,3.5,44.75,0.5,1.5,0.5,6.75,2.5,0.75,0.25,2.75,1.25,1.5,1.0,0.25,2.25,2.25,0.0,2.0,1.5,0.0,0.0,0.0,79.91,60.87,0.0,88.89,16.67,60.0,50.0,50.0,0.1685564991680185,0.1288574830978309,0.75,3.25,0.06981413,1.25,5.5,6.75,0.1372079275,22.0,CM/AM,88,88,96,88,67,71,38,92,98,58,29,60,77,60,96,42,88,85,37,100,96,23,35,52,15,50,23,92,12,96,75,48,81,54,85,73,65,67,96,96,73,88,77,69,88,77,54,62,37,92,98,33,10,38,62,31,92,33,65,62,37,100,88,23,35,52,15,50,23,92,12,96,75,48,69,35,77,54,38,52,88,88,54,73,Ligue 1
Auxerre,9bxav814mkuhueiyivyive82d,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,Naouirou Ahamada,24,Midfielder,France,Midfielder,26.0,59.0,3.0,84.0,1.0,1.0,0.0,8.0,4.0,0.0,242.0,1.0,10.0,2.0,5.0,1.0,0.0,9.0,10.0,0.0,4.0,1.0,1.0,0.0,0.0,83.17,50.0,20.0,44.44,100.0,38.1,33.33,100.0,0.048979092237468,0.3037995956741924,1.0,15.0,0.41253851,3.0,7.0,6.0,0.38765424,50.0,9.669421487603303,21.94214876033058,1.1157024793388428,31.2396694214876,0.371900826446281,0.371900826446281,0.0,2.975206611570248,1.487603305785124,0.0,0.371900826446281,3.7190082644628095,0.743801652892562,1.8595041322314048,0.371900826446281,0.0,3.3471074380165287,3.7190082644628095,0.0,1.487603305785124,0.371900826446281,0.371900826446281,0.0,0.0,83.17,50.0,20.0,44.44,100.0,38.1,33.33,100.0,0.0182153648817029,0.1129833207052781,0.371900826446281,5.578512396694214,0.1534234128099173,1.1157024793388428,2.603305785123967,2.2314049586776856,0.1441689322314049,18.59504132231405,CM/AM,19,27,27,21,37,8,8,15,83,6,29,44,33,40,42,15,88,94,37,75,23,56,35,52,31,29,67,44,92,12,48,94,4,27,52,83,88,37,31,12,58,38,23,50,35,27,38,4,8,15,85,6,31,46,31,46,38,15,92,92,37,77,27,54,35,52,31,29,67,44,92,12,48,94,4,31,50,92,92,42,38,8,62,54,Ligue 1
Auxerre,9bxav814mkuhueiyivyive82d,9t2dfjl5agcsblpq8dpqojofe,L. Sy,Lamine Sy,24,Defender,France,Defender,56.0,61.0,6.0,115.0,4.0,2.0,1.0,14.0,7.0,6.0,359.0,1.0,8.0,1.0,4.0,1.0,0.0,11.0,13.0,1.0,7.0,0.0,2.0,0.0,0.0,78.23,50.0,14.29,63.64,50.0,43.75,40.0,0.0,0.2148395902146239,0.4077776669323639,1.0,16.0,0.40525978,2.0,10.0,13.0,0.47934192,56.0,14.03899721448468,15.292479108635098,1.504178272980501,28.83008356545961,1.0027855153203342,0.5013927576601671,0.2506963788300835,3.5097493036211698,1.7548746518105849,1.504178272980501,0.2506963788300835,2.0055710306406684,0.2506963788300835,1.0027855153203342,0.2506963788300835,0.0,2.75766016713092,3.2590529247910864,0.2506963788300835,1.7548746518105849,0.0,0.5013927576601671,0.0,0.0,78.23,50.0,14.29,63.64,50.0,43.75,40.0,0.0,0.0538595072961452,0.1022283844677235,0.2506963788300835,4.011142061281337,0.1015971593314763,0.5013927576601671,2.5069637883008355,3.2590529247910864,0.1201692835654596,14.03899721448468,RB/RCB,38,56,56,41,75,41,47,41,31,78,69,72,28,69,44,28,94,94,81,97,9,53,50,50,31,66,44,81,84,19,69,9,50,75,50,94,94,38,62,59,44,50,19,44,56,25,69,31,38,19,19,81,62,69,19,62,38,28,88,94,75,94,9,50,50,50,31,66,44,81,84,19,69,9,44,50,38,94,94,31,44,44,38,38,Ligue 1
Auxerre,9bxav814mkuhueiyivyive82d,cbai2262b47qtezzmkt5ctslw,A. Piedfort,Arthur Piedfort,21,Midfielder,Belgium,Midfielder,61.0,75.0,6.0,134.0,4.0,0.0,0.0,12.0,5.0,7.0,339.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,87.01,75.0,28.57,100.0,0.0,44.44,44.44,25.0,0.0,0.180975079765937,0.0,8.0,0.1806581,0.0,13.0,13.0,0.2953078600000001,72.0,16.194690265486727,19.91150442477876,1.592920353982301,35.575221238938056,1.0619469026548674,0.0,0.0,3.185840707964602,1.327433628318584,1.8584070796460177,0.0,0.2654867256637168,0.7964601769911505,0.5309734513274337,0.0,0.0,0.2654867256637168,0.2654867256637168,0.0,0.2654867256637168,0.2654867256637168,0.5309734513274337,0.0,0.0,87.01,75.0,28.57,100.0,0.0,44.44,44.44,25.0,0.0,0.0480464813537885,0.0,2.1238938053097347,0.0479623274336283,0.0,3.4513274336283186,3.4513274336283186,0.0784003168141593,19.11504424778761,DM/CM,32,39,35,32,77,6,26,35,50,90,27,23,47,34,10,24,21,19,44,39,11,71,40,50,39,84,69,89,27,27,66,11,6,45,11,76,74,10,42,42,42,39,23,35,29,32,77,6,26,32,52,84,27,19,52,26,10,24,16,16,44,35,6,71,40,50,39,84,69,89,27,27,66,11,6,45,11,71,68,10,42,35,35,39,Ligue 1
Auxerre,9bxav814mkuhueiyivyive82d,f3zl8ymo5ttze20sffzk044q1,D. Namaso,Danny Namaso,26,Attacker,Cameroon,Striker,27.0,47.0,2.0,74.0,7.0,8.0,6.0,23.0,4.0,0.0,319.0,5.0,15.0,3.0,6.0,2.0,1.0,8.0,10.0,1.0,5.0,7.0,0.0,0.0,0.0,80.43,33.33,0.0,62.5,62.5,47.92,58.33,87.5,0.6825808555870461,0.3983458288787351,3.0,12.0,0.3194879,6.0,11.0,12.0,0.27920698,34.0,7.617554858934169,13.260188087774296,0.5642633228840126,20.877742946708462,1.974921630094044,2.2570532915360504,1.6927899686520378,6.4890282131661445,1.1285266457680252,0.0,1.4106583072100314,4.231974921630094,0.8463949843260189,1.6927899686520378,0.5642633228840126,0.2821316614420063,2.2570532915360504,2.8213166144200628,0.2821316614420063,1.4106583072100314,1.974921630094044,0.0,0.0,0.0,80.43,33.33,0.0,62.5,62.5,47.92,58.33,87.5,0.1925776708552794,0.1123859705300506,0.8463949843260189,3.385579937304076,0.0901376520376175,1.6927899686520378,3.103448275862069,3.385579937304076,0.078773129153605,9.592476489028211,ST,78,78,59,78,70,41,39,70,80,17,65,41,41,89,57,35,78,83,48,78,98,33,33,52,74,17,33,63,87,57,87,72,26,74,67,87,83,96,100,93,74,89,78,78,61,83,65,30,26,70,83,17,52,22,43,78,57,22,74,74,35,83,96,33,33,52,74,17,33,63,87,57,87,72,9,65,74,87,78,96,96,96,74,87,Ligue 1
Troyes,3unkqo2g6ag99gd5ynz1j7vse,82po88ekor7bhxfcnwmvsmdjo,A. Ouzenadji,Anis Ouzenadji,19,Defender,France,Defender,51.0,64.0,4.0,112.0,1.0,1.0,1.0,25.0,11.0,5.0,360.0,0.0,8.0,10.0,4.0,0.0,0.0,9.0,10.0,0.0,4.0,6.0,3.0,1.0,1.0,74.67,18.18,17.65,44.44,0.0,59.52,25.0,60.0,0.0642123716551998,0.2967324912275146,0.0,8.0,0.24278752,3.0,13.0,16.0,0.4025332699999999,61.0,12.75,16.0,1.0,28.0,0.25,0.25,0.25,6.25,2.75,1.25,0.0,2.0,2.5,1.0,0.0,0.0,2.25,2.5,0.0,1.0,1.5,0.75,0.25,0.25,74.67,18.18,17.65,44.44,0.0,59.52,25.0,60.0,0.0160530929137999,0.0741831228068786,0.0,2.0,0.06069688,0.75,3.25,4.0,0.1006333174999999,15.25,LB/LCB,18,68,41,24,18,38,59,97,41,71,32,76,100,76,29,38,94,97,44,82,85,76,94,100,6,24,41,53,32,47,32,62,41,59,26,82,88,53,71,71,59,35,6,53,35,12,12,21,44,82,41,50,32,74,100,59,29,38,88,91,44,74,76,74,88,100,6,24,41,53,32,47,32,62,29,59,26,71,88,50,53,68,35,29,Ligue 1
Troyes,3unkqo2g6ag99gd5ynz1j7vse,8bksz6c74dci1fvznxledrwiy,K. Diawara,Kandet Diawara,26,Attacker,Guinea,Striker,7.0,39.0,0.0,46.0,2.0,2.0,1.0,11.0,1.0,2.0,207.0,0.0,8.0,3.0,3.0,1.0,1.0,6.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,77.97,0.0,0.0,66.67,0.0,57.89,50.0,0.0,0.1643203361293787,0.4077970565913824,0.0,11.0,0.35043425,5.0,3.0,7.0,0.44803234,23.0,3.0434782608695654,16.956521739130437,0.0,20.0,0.8695652173913044,0.8695652173913044,0.4347826086956522,4.782608695652175,0.4347826086956522,0.8695652173913044,0.0,3.4782608695652177,1.3043478260869563,1.3043478260869563,0.4347826086956522,0.4347826086956522,2.608695652173913,2.608695652173913,0.0,1.7391304347826089,0.0,0.0,0.4347826086956522,0.0,77.97,0.0,0.0,66.67,0.0,57.89,50.0,0.0,0.0714436244040777,0.1773030680832097,0.0,4.782608695652175,0.1523627173913043,2.173913043478261,1.3043478260869563,3.0434782608695654,0.1947966695652174,10.0,LW,17,50,17,33,67,17,17,42,75,58,25,25,33,25,25,42,42,33,58,50,17,33,83,58,33,17,33,100,25,100,67,17,17,67,17,67,67,50,33,58,67,58,33,67,17,50,83,17,17,67,83,50,25,33,67,17,33,50,50,33,58,83,17,33,83,58,33,17,33,100,25,100,67,17,17,67,17,67,67,83,33,50,67,83,Ligue 1
Troyes,3unkqo2g6ag99gd5ynz1j7vse,8oi2f8vvytlvm1fx50q0l11ey,A. Mille,Antoine Mille,29,Midfielder,France,Midfielder,34.0,67.0,7.0,100.0,10.0,6.0,5.0,28.0,2.0,3.0,263.0,1.0,14.0,2.0,6.0,1.0,3.0,9.0,9.0,1.0,4.0,4.0,1.0,1.0,0.0,81.3,63.64,10.0,44.44,16.67,53.85,76.92,33.33,0.5011334021379752,0.7041728405709269,0.0,10.0,0.290481,5.0,16.0,23.0,0.8583820200000003,59.0,11.634980988593156,22.9277566539924,2.3954372623574147,34.22053231939164,3.422053231939164,2.0532319391634983,1.711026615969582,9.58174904942966,0.6844106463878328,1.0266159695817492,0.3422053231939164,4.790874524714829,0.6844106463878328,2.0532319391634983,0.3422053231939164,1.0266159695817492,3.0798479087452475,3.0798479087452475,0.3422053231939164,1.3688212927756656,1.3688212927756656,0.3422053231939164,0.3422053231939164,0.0,81.3,63.64,10.0,44.44,16.67,53.85,76.92,33.33,0.1714905178418926,0.2409716944919522,0.0,3.422053231939164,0.099404144486692,1.711026615969582,5.475285171102662,7.8707224334600765,0.2937428965779469,20.190114068441066,CM/AM,33,42,67,46,98,71,75,98,60,58,29,83,33,60,42,92,88,85,85,75,73,56,79,52,19,58,48,44,12,92,100,33,54,92,17,62,73,67,85,90,100,62,38,54,73,50,100,73,77,100,54,69,27,92,27,62,35,92,85,85,85,73,81,50,81,52,19,58,48,44,12,92,100,33,73,92,17,62,73,73,85,92,100,69,Ligue 1
Troyes,3unkqo2g6ag99gd5ynz1j7vse,8y3eslj8a5bm2rj0aoaluf7kk,M. Diop,Mouhamed Diop,25,Midfielder,Senegal,Midfielder,53.0,71.0,14.0,124.0,1.0,4.0,3.0,15.0,9.0,5.0,345.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,89.21,73.68,0.0,0.0,0.0,35.71,20.0,60.0,0.4218009429287443,0.0,1.0,2.0,0.04282587,4.0,11.0,12.0,0.25479786,67.0,13.826086956521738,18.52173913043478,3.652173913043478,32.34782608695652,0.2608695652173913,1.0434782608695652,0.7826086956521738,3.9130434782608696,2.347826086956521,1.3043478260869563,0.0,1.0434782608695652,1.0434782608695652,0.2608695652173913,0.2608695652173913,0.0,0.5217391304347826,0.5217391304347826,0.0,0.0,1.5652173913043477,0.0,0.0,0.0,89.21,73.68,0.0,0.0,0.0,35.71,20.0,60.0,0.1100350285901072,0.0,0.2608695652173913,0.5217391304347826,0.0111719660869565,1.0434782608695652,2.869565217391304,3.130434782608696,0.0664690069565217,17.478260869565215,DM/CM,24,32,68,26,40,66,95,60,74,58,27,65,68,16,32,24,39,39,44,13,77,26,40,50,58,81,26,13,27,10,44,50,77,8,34,13,19,79,32,37,26,32,16,29,58,19,35,61,90,52,71,42,27,58,65,16,26,24,39,39,44,13,81,26,40,50,58,81,26,13,27,10,44,50,71,8,29,10,10,71,26,29,19,32,Ligue 1
Troyes,3unkqo2g6ag99gd5ynz1j7vse,9c649h97duf864wx0k6e3yn6d,A. Monfray,Adrien Monfray,35,Defender,France,Defender,119.0,80.0,22.0,199.0,10.0,6.0,4.0,23.0,15.0,6.0,360.0,1.0,5.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,85.41,59.46,0.0,0.0,16.67,74.19,76.92,90.91,0.5346570264832337,0.1526369267866115,2.0,2.0,0.03620728,0.0,30.0,31.0,0.6133740299999997,143.0,29.75,20.0,5.5,49.75,2.5,1.5,1.0,5.75,3.75,1.5,0.25,1.25,0.75,0.75,0.5,0.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,85.41,59.46,0.0,0.0,16.67,74.19,76.92,90.91,0.1336642566208084,0.0381592316966528,0.5,0.5,0.00905182,0.0,7.5,7.75,0.1533435074999999,35.75,RB/RCB,94,69,100,88,100,84,91,100,97,78,69,62,62,53,72,84,9,9,34,16,100,19,50,50,62,94,19,16,56,100,100,100,94,38,78,25,25,12,100,100,56,100,88,56,100,88,100,84,84,88,88,75,53,56,56,44,62,81,9,9,34,16,100,19,50,50,62,94,19,16,56,100,100,100,88,31,72,25,25,12,100,94,44,94,Ligue 1
Troyes,3unkqo2g6ag99gd5ynz1j7vse,9k8zmlixgthv1pw9hyitzpt6,L. Maronnier,Lucas Maronnier,26,Defender,France,Defender,20.0,30.0,2.0,45.0,2.0,3.0,1.0,14.0,3.0,2.0,215.0,1.0,1.0,3.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,76.27,22.22,45.45,100.0,33.33,70.0,50.0,37.5,0.2258341146905229,0.4968943109607183,2.0,7.0,0.15503458,2.0,6.0,5.0,0.7195126900000001,26.0,8.372093023255815,12.558139534883722,0.8372093023255814,18.837209302325583,0.8372093023255814,1.255813953488372,0.4186046511627907,5.8604651162790695,1.255813953488372,0.8372093023255814,0.4186046511627907,0.4186046511627907,1.255813953488372,1.6744186046511629,0.8372093023255814,0.0,0.4186046511627907,0.8372093023255814,0.4186046511627907,0.4186046511627907,1.255813953488372,2.0930232558139537,0.0,0.0,76.27,22.22,45.45,100.0,33.33,70.0,50.0,37.5,0.094535210800684,0.2080022697044867,0.8372093023255814,2.9302325581395348,0.0648981962790697,0.8372093023255814,2.511627906976744,2.0930232558139537,0.3011913586046512,10.883720930232558,RB/RCB,6,12,19,6,47,69,47,41,12,19,69,22,62,69,72,28,22,25,81,41,53,84,50,50,12,12,94,97,72,94,81,34,62,81,78,56,56,38,38,19,81,19,6,25,25,6,56,75,56,94,12,25,88,25,75,88,81,28,25,38,94,50,62,88,50,50,12,12,94,97,72,94,81,34,62,88,94,75,56,50,50,19,94,19,Ligue 1
Troyes,3unkqo2g6ag99gd5ynz1j7vse,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,Renaud Ripart,33,Attacker,France,Striker,8.0,25.0,4.0,32.0,13.0,8.0,7.0,24.0,0.0,1.0,252.0,3.0,14.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,57.14,80.0,50.0,0.0,37.5,48.98,46.43,75.0,0.8783064843097774,0.1142949291333117,1.0,1.0,0.01935132,1.0,5.0,6.0,0.09634516,13.0,2.857142857142857,8.928571428571429,1.4285714285714286,11.428571428571429,4.642857142857143,2.857142857142857,2.5,8.571428571428571,0.0,0.3571428571428571,1.0714285714285714,5.0,2.5,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.7142857142857143,0.7142857142857143,0.3571428571428571,0.0,1.0714285714285714,0.3571428571428571,0.0,0.0,57.14,80.0,50.0,0.0,37.5,48.98,46.43,75.0,0.3136808872534919,0.0408196175476113,0.3571428571428571,0.3571428571428571,0.0069111857142857,0.3571428571428571,1.7857142857142858,2.142857142857143,0.0344089857142857,4.642857142857143,ST,20,33,87,17,83,41,54,76,15,48,33,28,83,11,35,35,15,13,48,7,74,74,33,52,4,65,91,7,33,61,57,63,43,22,24,15,13,39,80,72,26,46,22,30,91,13,91,59,67,87,15,50,30,41,91,13,33,28,17,13,54,7,78,74,33,52,4,65,91,7,33,61,57,63,52,17,22,22,13,52,87,83,26,52,Ligue 1
