Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total big chances saved_Total,total mins played,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total accurate cross_Total,total effective clearance_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total big chances saved_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total accurate cross_p90,total effective clearance_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total big chances saved_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total accurate cross_TotalPR,total effective clearance_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total big chances saved_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total accurate cross_p90PR,total effective clearance_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,4z9prwdr22kb7vpemekkzqooa,A. Hajdari,Albian Hajdari,23,Defender,Kosovo,Defender,86.0,58.0,12.0,144.0,0.0,0.0,267.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,6.0,3.0,0.0,0.0,11.0,1.0,0.0,83.72,44.44,0.0,0.0,0.0,45.83,60.0,50.0,0.0259402347730146,0.0,1.0,1.0,0.02385149,0.0,19.0,16.0,0.5237295999999997,92.0,28.988764044943817,19.55056179775281,4.044943820224719,48.53932584269663,0.0,0.0,2.02247191011236,0.0,0.3370786516853932,0.0,0.3370786516853932,0.0,0.0,0.0,3.7078651685393256,0.0,1.6853932584269662,0.0,2.02247191011236,1.0112359550561798,0.0,0.0,3.7078651685393256,0.3370786516853932,0.0,83.72,44.44,0.0,0.0,0.0,45.83,60.0,50.0,0.0087438993616903,0.0,0.3370786516853932,0.3370786516853932,0.0080398280898876,0.0,6.404494382022472,5.393258426966292,0.1765380674157302,31.01123595505618,CB,33,69,96,52,20,50,43,44,30,17,80,30,22,22,37,41,72,31,80,80,30,43,26,24,50,19,41,43,30,31,22,48,24,19,22,83,31,33,26,81,78,96,56,33,70,100,52,20,50,48,44,37,17,85,30,22,22,37,41,74,31,81,78,30,43,26,30,50,19,41,43,30,31,22,48,24,19,22,89,33,33,26,85,78,96,56,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,6ki6rv564ybctrajr2xtgyeax,O. Kabak,Ozan Kabak,26,Defender,Türkiye,Defender,59.0,40.0,8.0,99.0,1.0,0.0,259.0,22.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,24.0,1.0,3.0,2.0,11.0,0.0,0.0,0.0,29.0,2.0,0.0,86.09,66.67,0.0,0.0,40.0,64.86,81.48,100.0,0.6449136064231804,0.1527001253904702,0.0,0.0,0.0,0.0,6.0,9.0,0.1899845999999999,60.0,20.501930501930502,13.8996138996139,2.77992277992278,34.4015444015444,0.3474903474903475,0.0,7.644787644787645,0.0,1.7374517374517375,1.7374517374517375,0.0,0.0,0.0,0.0,8.339768339768339,0.3474903474903475,1.0424710424710424,0.694980694980695,3.8223938223938223,0.0,0.0,0.0,10.077220077220078,0.694980694980695,0.0,86.09,66.67,0.0,0.0,40.0,64.86,81.48,100.0,0.2241012531972441,0.0530618196337541,0.0,0.0,0.0,0.0,2.0849420849420848,3.1274131274131274,0.0660178146718146,20.84942084942085,CB,19,41,61,19,59,50,100,44,91,94,37,30,22,22,93,91,48,91,100,13,30,43,89,44,50,30,85,43,30,81,56,96,94,93,85,39,13,13,26,44,52,37,30,19,41,63,19,70,50,100,44,89,93,37,30,22,22,96,89,44,89,100,13,30,43,89,48,50,30,85,43,30,81,56,96,94,93,81,39,13,13,26,44,52,37,30,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,84d0jugdidn3if1iqx4ynuxw4,L. Avdullahu,Leon Avdullahu,22,Midfielder,Kosovo,Midfielder,76.0,83.0,7.0,159.0,2.0,0.0,270.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,88.33,63.64,0.0,0.0,33.33,47.06,33.33,83.33,0.1555039577937328,0.1329330296141073,2.0,2.0,0.0589647499999999,4.0,14.0,16.0,0.43508436,91.0,25.33333333333333,27.666666666666668,2.333333333333333,53.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333,2.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,1.6666666666666667,0.0,88.33,63.64,0.0,0.0,33.33,47.06,33.33,83.33,0.0518346525979109,0.0443110098713691,0.6666666666666666,0.6666666666666666,0.0196549166666666,1.3333333333333333,4.666666666666667,5.333333333333333,0.14502812,30.33333333333333,DM/CM,83,81,86,89,47,50,33,44,53,19,92,61,44,42,28,81,83,56,19,14,31,36,25,89,53,56,67,36,31,61,44,39,83,44,50,89,22,36,83,69,89,89,89,83,72,83,78,42,50,31,44,50,19,89,53,42,39,28,75,83,53,17,11,31,36,14,83,53,56,67,36,31,61,44,39,83,44,50,86,19,31,78,64,89,83,78,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,ag6hkplnlodzxqrs9fh7mka5m,W. Burger,Wouter Burger,25,Midfielder,Netherlands,Midfielder,37.0,74.0,5.0,108.0,2.0,0.0,259.0,7.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,17.0,0.0,2.0,1.0,7.0,3.0,1.0,3.0,6.0,2.0,0.0,77.14,38.46,50.0,100.0,33.33,53.12,53.85,33.33,0.2100970743266836,0.1112973297321385,0.0,5.0,0.10950323,6.0,13.0,19.0,0.35571989,56.0,12.857142857142858,25.714285714285715,1.7374517374517375,37.52895752895753,0.694980694980695,0.0,2.4324324324324325,0.0,1.0424710424710424,0.694980694980695,0.3474903474903475,0.3474903474903475,0.3474903474903475,0.3474903474903475,5.907335907335908,0.0,0.694980694980695,0.3474903474903475,2.4324324324324325,1.0424710424710424,0.3474903474903475,1.0424710424710424,2.0849420849420848,0.694980694980695,0.0,77.14,38.46,50.0,100.0,33.33,53.12,53.85,33.33,0.0730067053644846,0.0386747477833685,0.0,1.7374517374517375,0.0380513154440154,2.0849420849420848,4.517374517374518,6.602316602316602,0.1236092281853281,19.45945945945946,CM/AM,84,88,81,88,9,53,100,38,25,44,38,56,28,25,78,38,53,38,59,50,34,69,88,44,50,44,50,91,91,47,56,81,22,31,6,9,41,31,94,81,84,56,88,81,81,81,88,12,53,100,38,25,44,25,53,25,19,81,38,50,38,62,56,34,69,88,47,50,44,50,91,91,47,56,81,22,25,6,9,38,31,94,81,88,50,88,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,Adam Hlozek,24,Attacker,Czechia,Striker,9.0,32.0,0.0,41.0,1.0,0.0,208.0,3.0,0.0,11.0,8.0,3.0,2.0,6.0,6.0,8.0,2.0,1.0,4.0,15.0,1.0,2.0,0.0,2.0,2.0,0.0,80.39,0.0,0.0,33.33,36.36,29.63,27.27,100.0,1.2499985768285091,0.0509825541771252,2.0,3.0,0.06732521,1.0,4.0,5.0,0.13537964,15.0,3.8942307692307696,13.846153846153848,0.0,17.740384615384617,0.4326923076923077,0.0,1.2980769230769231,0.0,4.759615384615385,3.4615384615384617,1.2980769230769231,0.8653846153846154,2.5961538461538463,2.5961538461538463,3.4615384615384617,0.8653846153846154,0.4326923076923077,1.7307692307692308,6.490384615384616,0.4326923076923077,0.8653846153846154,0.0,0.8653846153846154,0.8653846153846154,0.0,80.39,0.0,0.0,33.33,36.36,29.63,27.27,100.0,0.540864768820028,0.0220597590189484,0.8653846153846154,1.2980769230769231,0.0291311004807692,0.4326923076923077,1.7307692307692308,2.1634615384615388,0.0585777288461538,6.490384615384616,ST,22,61,17,44,17,53,39,33,81,86,69,56,83,83,28,72,67,75,67,19,58,39,39,86,53,83,17,39,28,44,17,39,92,83,11,58,56,39,44,58,64,44,50,28,83,17,56,22,53,44,33,94,94,78,72,89,89,33,83,78,83,67,22,72,39,44,94,53,83,17,39,28,44,17,39,92,100,11,61,67,39,61,72,72,44,67,Bundesliga
Stuttgart,3dwlvz6cl4lcavvrg0y2dycrt,4whvqapvco3c56audz34s6jv8,F. Jeltsch,Finn Jeltsch,20,Defender,Germany,Defender,83.0,48.0,7.0,131.0,4.0,0.0,270.0,7.0,1.0,6.0,4.0,2.0,0.0,2.0,3.0,18.0,0.0,3.0,1.0,5.0,3.0,2.0,0.0,17.0,3.0,0.0,86.18,46.67,0.0,100.0,16.67,54.55,43.75,50.0,0.6487303997968891,0.1875871175198001,1.0,4.0,0.07965253,1.0,6.0,4.0,0.1648728999999999,64.0,27.666666666666668,16.0,2.333333333333333,43.66666666666666,1.3333333333333333,0.0,2.333333333333333,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,6.0,0.0,1.0,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.0,5.666666666666667,1.0,0.0,86.18,46.67,0.0,100.0,16.67,54.55,43.75,50.0,0.216243466598963,0.0625290391732667,0.3333333333333333,1.3333333333333333,0.0265508433333333,0.3333333333333333,2.0,1.3333333333333333,0.0549576333333333,21.33333333333333,RB/RCB,85,77,92,92,62,54,73,69,100,96,85,31,42,50,81,50,38,73,69,69,69,23,69,50,54,92,85,23,92,69,38,31,19,100,38,73,85,77,38,62,31,31,85,85,62,92,92,54,54,69,58,100,92,77,31,38,46,69,50,27,69,65,54,62,23,69,46,54,92,85,23,92,69,38,31,19,100,38,62,69,54,31,54,31,31,85,Bundesliga
Stuttgart,3dwlvz6cl4lcavvrg0y2dycrt,57c808184l80uuuv7z3flcu6t,G. Prömel,Grischa Prömel,31,Midfielder,Germany,Midfielder,37.0,59.0,1.0,96.0,2.0,0.0,270.0,7.0,0.0,8.0,6.0,2.0,4.0,0.0,0.0,10.0,1.0,2.0,3.0,7.0,3.0,0.0,0.0,5.0,0.0,0.0,80.0,25.0,0.0,0.0,37.5,43.48,58.33,0.0,0.8100390888185987,0.0888567155337505,2.0,2.0,0.0589647499999999,1.0,13.0,5.0,0.2086678199999997,39.0,12.333333333333334,19.666666666666668,0.3333333333333333,32.0,0.6666666666666666,0.0,2.333333333333333,0.0,2.6666666666666665,2.0,0.6666666666666666,1.3333333333333333,0.0,0.0,3.333333333333333,0.3333333333333333,0.6666666666666666,1.0,2.333333333333333,1.0,0.0,0.0,1.6666666666666667,0.0,0.0,80.0,25.0,0.0,0.0,37.5,43.48,58.33,0.0,0.2700130296061995,0.0296189051779168,0.6666666666666666,0.6666666666666666,0.0196549166666666,0.3333333333333333,4.333333333333333,1.6666666666666667,0.0695559399999999,13.0,DM/CM,11,53,14,28,47,50,94,44,97,100,69,97,17,14,44,81,19,97,75,67,31,36,50,8,53,19,19,36,31,72,33,64,8,100,33,89,22,36,31,58,31,39,22,11,53,11,28,42,50,92,44,97,100,61,97,17,14,44,75,11,94,75,61,31,36,50,8,53,19,19,36,31,72,33,64,8,100,33,86,19,31,25,50,28,33,22,Bundesliga
Stuttgart,3dwlvz6cl4lcavvrg0y2dycrt,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,Maximilian Mittelstädt,29,Defender,Germany,Defender,35.0,91.0,2.0,116.0,11.0,0.0,258.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,14.0,1.0,5.0,1.0,10.0,1.0,2.0,10.0,5.0,5.0,0.0,80.56,33.33,34.48,50.0,33.33,58.33,60.0,62.5,0.6046971821160068,1.619840856644417,2.0,9.0,0.4343369099999999,3.0,10.0,15.0,0.5274225399999999,70.0,12.209302325581396,31.74418604651163,0.6976744186046512,40.46511627906977,3.8372093023255816,0.0,1.0465116279069768,0.3488372093023256,1.0465116279069768,0.3488372093023256,0.6976744186046512,0.6976744186046512,1.3953488372093024,1.3953488372093024,4.883720930232558,0.3488372093023256,1.744186046511628,0.3488372093023256,3.488372093023256,0.3488372093023256,0.6976744186046512,3.488372093023256,1.744186046511628,1.744186046511628,0.0,80.56,33.33,34.48,50.0,33.33,58.33,60.0,62.5,0.2109408774823279,0.5650607639457268,0.6976744186046512,3.13953488372093,0.1515128755813953,1.0465116279069768,3.488372093023256,5.232558139534883,0.1839846069767441,24.41860465116279,LB/LCB,31,85,35,69,92,46,46,85,73,69,77,88,81,77,54,100,85,65,92,42,96,96,15,62,54,46,50,100,96,54,54,65,38,100,100,85,85,92,62,58,69,77,88,31,85,38,77,92,46,46,92,85,85,85,100,77,77,46,100,85,77,92,46,100,100,15,62,54,46,50,100,96,54,54,65,38,100,100,92,85,92,62,62,77,77,92,Bundesliga
Stuttgart,3dwlvz6cl4lcavvrg0y2dycrt,7hnmtyfmurizitwz1whecjnmy,A. Stiller,Angelo Stiller,25,Midfielder,Germany,Midfielder,55.0,78.0,2.0,133.0,2.0,0.0,212.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,90.48,33.33,0.0,0.0,0.0,37.5,66.67,50.0,0.0661481650566103,0.1779939811285867,0.0,4.0,0.07880156,4.0,11.0,9.0,0.2343446599999999,72.0,23.349056603773583,33.11320754716981,0.8490566037735848,56.4622641509434,0.8490566037735848,0.0,0.8490566037735848,0.0,0.4245283018867924,0.4245283018867924,0.0,0.0,0.4245283018867924,0.4245283018867924,2.547169811320755,0.0,0.8490566037735848,0.0,1.6981132075471697,0.8490566037735848,0.0,0.0,0.8490566037735848,0.4245283018867924,0.0,90.48,33.33,0.0,0.0,0.0,37.5,66.67,50.0,0.02808176818441,0.0755634825545886,0.0,1.6981132075471697,0.0334534924528301,1.6981132075471697,4.669811320754717,3.820754716981132,0.0994859405660376,30.56603773584905,DM/CM,53,72,28,72,47,50,50,44,28,47,17,25,44,42,17,36,19,22,53,36,31,36,25,25,53,75,28,36,31,22,17,86,36,28,61,25,56,50,83,44,56,56,67,78,83,33,83,61,50,56,44,39,56,17,25,56,56,17,36,33,22,56,44,31,36,33,33,53,75,28,36,31,22,17,86,36,33,67,25,67,56,94,72,61,67,83,Bundesliga
Stuttgart,3dwlvz6cl4lcavvrg0y2dycrt,8ri0md3tr27a1bn10xmfkgsus,D. Pejčinović,Dzenan Pejcinovic,21,Attacker,Germany,Striker,21.0,32.0,2.0,53.0,1.0,0.0,243.0,4.0,0.0,8.0,5.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,3.0,2.0,0.0,66.25,66.67,0.0,100.0,25.0,33.33,26.67,100.0,0.7864250131311842,0.0613634522977332,1.0,1.0,0.03511326,2.0,4.0,2.0,0.09329367,23.0,7.777777777777778,11.851851851851851,0.7407407407407407,19.62962962962963,0.3703703703703703,0.0,1.4814814814814814,0.0,2.962962962962963,1.851851851851852,1.111111111111111,0.3703703703703703,0.3703703703703703,0.3703703703703703,2.592592592592593,0.0,0.0,0.7407407407407407,3.333333333333333,0.0,0.3703703703703703,0.0,1.111111111111111,0.7407407407407407,0.0,66.25,66.67,0.0,100.0,25.0,33.33,26.67,100.0,0.29126852338192,0.0227272045547159,0.3703703703703703,0.3703703703703703,0.0130049111111111,0.7407407407407407,1.4814814814814814,0.7407407407407407,0.0345532111111111,8.518518518518517,ST,81,61,50,72,17,53,53,33,56,44,69,28,11,8,14,17,25,36,28,6,31,39,61,86,53,28,67,39,100,31,33,33,92,56,17,36,19,22,75,58,25,17,83,78,50,50,78,11,53,56,33,50,39,67,22,6,6,11,17,25,28,25,6,28,39,61,83,53,28,67,39,100,31,33,33,92,50,17,33,11,22,72,61,22,11,83,Bundesliga
Stuttgart,3dwlvz6cl4lcavvrg0y2dycrt,bibz1qxakmbflq73marmo4nop,J. Vagnoman,Josha Vagnoman,25,Defender,Germany,Defender,41.0,44.0,6.0,82.0,5.0,0.0,261.0,2.0,1.0,4.0,2.0,2.0,1.0,5.0,5.0,10.0,2.0,2.0,2.0,6.0,3.0,3.0,3.0,7.0,2.0,0.0,81.19,66.67,50.0,60.0,50.0,58.82,66.67,100.0,0.3526091807072675,0.5248449496803143,0.0,1.0,0.02401521,4.0,6.0,5.0,0.5752784899999999,36.0,14.13793103448276,15.172413793103448,2.0689655172413794,28.27586206896552,1.7241379310344829,0.0,0.6896551724137931,0.3448275862068966,1.3793103448275863,0.6896551724137931,0.6896551724137931,0.3448275862068966,1.7241379310344829,1.7241379310344829,3.4482758620689657,0.6896551724137931,0.6896551724137931,0.6896551724137931,2.0689655172413794,1.0344827586206895,1.0344827586206895,1.0344827586206895,2.413793103448276,0.6896551724137931,0.0,81.19,66.67,50.0,60.0,50.0,58.82,66.67,100.0,0.1215893726576784,0.1809810171311428,0.0,0.3448275862068966,0.0082811068965517,1.3793103448275863,2.0689655172413794,1.7241379310344829,0.1983718931034482,12.413793103448276,RB/RCB,62,62,81,69,81,54,38,69,81,77,85,73,77,77,31,100,15,92,81,69,88,69,50,31,54,69,92,92,62,88,69,73,81,92,85,31,23,23,100,62,46,85,62,62,54,85,54,69,54,38,69,69,77,85,62,77,77,23,100,15,85,77,62,85,69,46,31,54,69,92,92,62,88,69,73,81,92,69,31,23,23,100,62,38,77,62,Bundesliga
Stuttgart,3dwlvz6cl4lcavvrg0y2dycrt,mgwgcv336wb93xvv0pfr6dih,J. Chabot,Jeff Chabot,28,Defender,Germany,Defender,80.0,45.0,10.0,125.0,0.0,0.0,254.0,13.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,20.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,19.0,6.0,0.0,88.65,55.56,0.0,0.0,40.0,66.67,76.47,85.71,0.7204431342116201,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.1887489999999999,76.0,28.346456692913385,15.944881889763778,3.543307086614173,44.29133858267716,0.0,0.0,4.606299212598425,0.0,1.7716535433070866,1.7716535433070866,0.0,0.3543307086614173,0.0,0.0,7.086614173228346,0.0,1.7716535433070866,0.7086614173228346,2.125984251968504,0.0,0.0,0.0,6.732283464566929,2.125984251968504,0.0,88.65,55.56,0.0,0.0,40.0,66.67,76.47,85.71,0.2552751262954559,0.0,0.0,0.0,0.0,0.0,2.8346456692913384,4.606299212598425,0.0668795669291338,26.929133858267715,CB,30,48,78,33,20,50,87,44,91,94,37,72,22,22,81,41,72,91,80,13,30,43,59,96,50,44,74,43,30,81,67,89,85,96,22,39,13,13,26,50,67,33,44,30,48,78,37,20,50,89,44,93,96,37,76,22,22,85,41,81,94,89,13,30,43,67,100,50,44,74,43,30,81,67,89,85,96,22,39,13,13,26,52,67,41,48,Bundesliga
