Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total attempts obox_Total,total ontarget attempt_Total,total blocked scoring att_Total,total goals_Total,total big chances saved_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total attempts obox_p90,total ontarget attempt_p90,total blocked scoring att_p90,total goals_p90,total big chances saved_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total attempts obox_TotalPR,total ontarget attempt_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total big chances saved_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total attempts obox_p90PR,total ontarget attempt_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total big chances saved_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Jablonec,bdz8tx20ekj1ryi2e2u13jdl,auy58bckt1kkwg0get5g05pl,M. Polidar,Matej Polidar,26,Midfielder,Czechia,Midfielder,28.0,5.0,75.0,0.0,98.0,5.0,1.0,6.0,6.0,3.0,3.0,3.0,15.0,4.0,0.0,277.0,8.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,85.22,0.0,21.74,33.33,16.67,41.67,41.67,66.67,0.5021693551778514,0.6946080090924385,0.0,4.0,0.09610289,0.0,4.0,10.0,0.8519519099999998,39.0,9.097472924187723,1.624548736462094,24.36823104693141,0.0,31.84115523465704,1.624548736462094,0.3249097472924188,1.9494584837545128,1.9494584837545128,0.9747292418772564,0.9747292418772564,0.9747292418772564,4.873646209386282,1.2996389891696751,0.0,2.5992779783393503,0.9747292418772564,0.3249097472924188,1.2996389891696751,0.9747292418772564,0.3249097472924188,0.6498194945848376,0.3249097472924188,0.0,0.0,0.0,85.22,0.0,21.74,33.33,16.67,41.67,41.67,66.67,0.1631597182888325,0.2256849127015143,0.0,1.2996389891696751,0.0312247657039711,0.0,1.2996389891696751,3.249097472924188,0.2768074797833934,12.671480144404333,LB/LCB,10,78,55,5,20,38,85,72,95,85,20,20,20,12,8,68,38,30,32,82,60,85,85,50,52,52,65,5,50,50,45,20,30,25,85,85,18,40,40,12,15,20,75,20,30,95,95,5,65,65,100,100,100,100,50,45,60,30,8,100,60,55,70,100,85,90,100,50,52,52,65,5,50,50,45,20,30,25,100,100,18,60,55,12,15,55,100,50,Czech League
Jablonec,bdz8tx20ekj1ryi2e2u13jdl,bgjsocfbqa7vget1jf1n6o8dm,J. Sláma,Jirí Sláma,27,Defender,Czechia,Defender,50.0,4.0,66.0,9.0,112.0,4.0,0.0,7.0,5.0,1.0,5.0,5.0,21.0,6.0,3.0,376.0,5.0,8.0,2.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,67.88,27.27,15.38,40.0,0.0,46.67,40.0,71.43,0.2794639645655998,0.6729447635936445,2.0,0.0,0.0,2.0,9.0,13.0,0.7564661199999998,57.0,11.968085106382976,0.9574468085106382,15.797872340425531,2.154255319148936,26.80851063829787,0.9574468085106382,0.0,1.675531914893617,1.1968085106382975,0.2393617021276595,1.1968085106382975,1.1968085106382975,5.026595744680851,1.4361702127659577,0.7180851063829787,1.1968085106382975,1.9148936170212765,0.4787234042553191,1.1968085106382975,0.9574468085106382,0.0,0.7180851063829787,0.0,0.0,0.0,0.0,67.88,27.27,15.38,40.0,0.0,46.67,40.0,71.43,0.0668929702417659,0.1610772040516702,0.4787234042553191,0.0,0.0,0.4787234042553191,2.154255319148936,3.111702127659574,0.1810690180851063,13.643617021276595,LB/LCB,30,68,35,42,35,22,38,82,85,25,50,40,45,28,30,38,80,55,40,92,22,95,38,50,52,52,10,20,25,62,22,25,25,45,50,75,88,8,8,42,25,28,70,38,50,70,70,60,50,30,38,90,95,30,60,55,70,40,35,45,85,75,60,95,22,100,38,50,52,52,10,20,25,62,22,25,25,45,65,90,95,8,8,45,35,50,85,55,Czech League
Jablonec,bdz8tx20ekj1ryi2e2u13jdl,blg56dgsdwg410mbybccbynf8,N. Okeke,Nelson Okeke,24,Midfielder,Nigeria,Midfielder,70.0,0.0,42.0,4.0,112.0,4.0,0.0,1.0,4.0,3.0,1.0,1.0,15.0,3.0,3.0,314.0,7.0,4.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,84.21,44.44,0.0,100.0,0.0,39.47,50.0,100.0,0.2875604724585104,0.0,1.0,2.0,0.13206623,1.0,5.0,3.0,0.1148743799999999,42.0,20.063694267515924,0.0,12.038216560509554,1.1464968152866242,32.101910828025474,1.1464968152866242,0.0,0.286624203821656,1.1464968152866242,0.8598726114649682,0.286624203821656,0.286624203821656,4.2993630573248405,0.8598726114649682,0.8598726114649682,2.006369426751592,1.1464968152866242,0.286624203821656,1.7197452229299364,0.286624203821656,0.0,0.8598726114649682,0.0,0.0,0.0,0.0,84.21,44.44,0.0,100.0,0.0,39.47,50.0,100.0,0.0824217914689997,0.0,0.286624203821656,0.5732484076433121,0.0378533780254777,0.286624203821656,1.4331210191082802,0.8598726114649682,0.0329257777070063,12.038216560509554,DM/CM,45,23,21,11,27,56,36,18,39,68,12,12,20,17,35,64,23,21,59,18,17,74,39,48,52,52,55,45,23,95,17,9,58,98,39,8,23,12,36,23,12,8,12,24,73,23,33,12,58,73,36,21,55,85,9,9,48,30,48,82,55,30,79,24,17,88,39,48,52,52,55,45,23,95,17,9,58,98,45,8,30,15,64,27,12,6,12,24,Czech League
Jablonec,bdz8tx20ekj1ryi2e2u13jdl,bqy1z1xzk1io11we0v5tjior9,F. Zorvan,Filip Zorvan,30,Midfielder,Czechia,Midfielder,42.0,2.0,54.0,9.0,94.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,11.0,2.0,2.0,228.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2,56.25,18.18,50.0,0.0,55.0,25.0,66.67,0.1661307091504761,0.2994901499263953,0.0,2.0,0.04057261,1.0,13.0,17.0,0.30591946,47.0,16.578947368421055,0.7894736842105263,21.31578947368421,3.5526315789473686,37.10526315789474,0.3947368421052631,0.0,1.1842105263157896,0.3947368421052631,0.3947368421052631,0.7894736842105263,0.7894736842105263,4.342105263157895,0.7894736842105263,0.7894736842105263,0.7894736842105263,2.368421052631579,0.3947368421052631,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2,56.25,18.18,50.0,0.0,55.0,25.0,66.67,0.0655779115067668,0.118219796023577,0.0,0.7894736842105263,0.0160155039473684,0.3947368421052631,5.131578947368421,6.710526315789474,0.1207576815789473,18.55263157894737,CM/AM,47,40,27,79,40,23,25,24,6,15,14,11,17,28,44,6,42,17,26,7,11,10,24,50,50,49,27,69,31,51,11,81,38,51,15,27,7,10,6,12,59,70,29,44,90,60,75,98,88,33,25,42,6,24,21,21,45,56,74,5,79,27,53,7,11,10,24,50,50,49,27,69,31,51,11,81,38,51,19,48,7,21,15,27,94,98,58,90,Czech League
Jablonec,bdz8tx20ekj1ryi2e2u13jdl,c8s2egmvso9z18fn76uw4kded,F. Novák,Filip Novák,36,Defender,Czechia,Defender,122.0,3.0,47.0,9.0,166.0,8.0,0.0,4.0,2.0,1.0,0.0,0.0,14.0,34.0,4.0,357.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,91.71,52.94,30.0,0.0,50.0,46.67,44.44,50.0,0.1602858203447213,0.4796062984626567,1.0,3.0,0.08094733,3.0,7.0,8.0,0.24413505,82.0,30.7563025210084,0.7563025210084033,11.848739495798318,2.26890756302521,41.84873949579832,2.016806722689076,0.0,1.0084033613445378,0.5042016806722689,0.2521008403361344,0.0,0.0,3.5294117647058822,8.571428571428571,1.0084033613445378,0.2521008403361344,1.2605042016806722,0.0,0.2521008403361344,0.2521008403361344,0.2521008403361344,0.0,0.2521008403361344,0.0,0.0,0.0,91.71,52.94,30.0,0.0,50.0,46.67,44.44,50.0,0.0404081900028709,0.1209091508729386,0.2521008403361344,0.7563025210084033,0.0204068899159663,0.7563025210084033,1.7647058823529411,2.016806722689076,0.0615466512605041,20.672268907563023,CB,51,93,30,33,42,39,41,78,38,31,11,11,18,65,32,8,50,20,12,67,53,31,84,46,51,51,85,67,74,20,84,19,19,32,33,98,72,49,58,83,20,24,21,31,69,98,42,40,58,54,41,96,51,35,11,11,25,98,56,6,67,20,12,81,70,31,94,46,51,51,85,67,74,20,84,19,19,32,38,98,81,74,75,88,33,31,27,48,Czech League
Jablonec,bdz8tx20ekj1ryi2e2u13jdl,d9y3zs8qysymkc7kbprgtej9w,D. Hollý,Dominik Holly,22,Midfielder,Slovakia,Midfielder,11.0,0.0,17.0,0.0,28.0,5.0,1.0,4.0,6.0,6.0,2.0,2.0,14.0,0.0,2.0,201.0,10.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.87,0.0,0.0,0.0,16.67,48.28,62.5,100.0,0.8120586935888975,0.3821224628086744,1.0,1.0,0.25745362,0.0,0.0,1.0,0.1678188099999999,6.0,4.925373134328358,0.0,7.611940298507463,0.0,12.53731343283582,2.238805970149253,0.4477611940298507,1.791044776119403,2.686567164179104,2.686567164179104,0.8955223880597015,0.8955223880597015,6.26865671641791,0.0,0.8955223880597015,4.477611940298507,2.686567164179104,0.0,1.343283582089552,0.0,0.4477611940298507,0.0,0.0,0.0,0.0,0.0,60.87,0.0,0.0,0.0,16.67,48.28,62.5,100.0,0.3636083702636854,0.1710996102128393,0.4477611940298507,0.4477611940298507,0.1152777402985074,0.0,0.0,0.4477611940298507,0.0751427507462686,2.686567164179104,CM/AM,4,10,2,3,2,81,69,33,34,70,14,11,24,3,44,48,42,4,46,7,28,10,24,50,50,49,2,3,10,4,31,59,89,94,58,38,25,6,65,4,2,2,10,2,17,10,4,3,10,96,92,69,88,100,23,23,85,3,77,92,88,4,81,7,50,10,24,50,50,49,2,3,10,4,31,59,89,94,98,73,40,6,96,4,2,2,25,2,Czech League
Jablonec,bdz8tx20ekj1ryi2e2u13jdl,dcou83rgnu1d5q4p6q3ee8r1l,L. Jawo,Lamin Jawo,31,Attacker,Gambia,Striker,15.0,0.0,35.0,2.0,50.0,11.0,0.0,3.0,15.0,11.0,8.0,8.0,27.0,7.0,0.0,403.0,21.0,10.0,3.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,66.67,50.0,0.0,37.5,13.33,40.91,44.0,66.67,1.469923653330676,0.2251710541097142,5.0,1.0,0.02756312,2.0,2.0,5.0,0.06341894,12.0,3.349875930521092,0.0,7.816377171215881,0.4466501240694789,11.166253101736972,2.456575682382134,0.0,0.6699751861042184,3.349875930521092,2.456575682382134,1.7866004962779156,1.7866004962779156,6.029776674937965,1.563275434243176,0.0,4.689826302729529,2.2332506203473943,0.6699751861042184,0.4466501240694789,0.8933002481389578,0.4466501240694789,0.8933002481389578,0.0,0.0,0.0,0.0,66.67,50.0,0.0,37.5,13.33,40.91,44.0,66.67,0.3282707910664041,0.0502863396274795,1.1166253101736971,0.2233250620347394,0.0061555354838709,0.4466501240694789,0.4466501240694789,1.1166253101736971,0.0141630387096774,2.679900744416873,ST,52,26,51,57,51,80,34,44,83,77,57,46,80,83,21,57,96,54,49,85,34,82,15,51,51,49,35,62,26,46,12,49,54,70,66,41,88,17,20,61,37,62,15,28,39,26,39,56,41,76,34,39,90,76,46,44,71,83,21,56,85,49,46,90,27,83,15,51,51,49,35,62,26,46,12,49,54,70,76,39,85,15,17,56,34,54,10,22,Czech League
Mladá Boleslav,2qui2adwsi022vu84b8gdw4z0,1mucgx7o7a3ee52u4p9bsa9ec,J. Kolářík,Josef Kolárík,19,Midfielder,Czechia,Midfielder,20.0,0.0,56.0,1.0,76.0,3.0,1.0,4.0,6.0,3.0,12.0,13.0,16.0,5.0,0.0,329.0,21.0,6.0,5.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,76.77,25.0,0.0,41.67,66.67,44.44,33.33,0.0,0.658556433467335,0.3002666887872829,3.0,15.0,0.44880471,5.0,3.0,5.0,0.2705485099999999,35.0,5.471124620060791,0.0,15.319148936170214,0.2735562310030395,20.790273556231003,0.8206686930091186,0.2735562310030395,1.094224924012158,1.6413373860182372,0.8206686930091186,3.2826747720364744,3.556231003039514,4.376899696048632,1.3677811550151977,0.0,5.74468085106383,1.6413373860182372,1.3677811550151977,0.0,0.8206686930091186,1.094224924012158,0.2735562310030395,0.2735562310030395,0.0,0.0,0.0,76.77,25.0,0.0,41.67,66.67,44.44,33.33,0.0,0.1801522158421281,0.0821398236804117,0.8206686930091186,4.103343465045593,0.1227733249240121,1.3677811550151977,0.8206686930091186,1.3677811550151977,0.0740102306990881,9.574468085106384,RM/RCM,25,12,38,12,25,50,69,31,62,62,62,62,38,19,19,81,69,75,12,56,81,44,81,56,56,56,50,12,12,62,88,50,38,12,75,25,56,75,75,56,25,25,12,25,25,12,38,12,25,75,75,50,75,75,100,100,75,50,19,100,88,100,12,100,100,62,88,56,56,56,50,12,12,62,88,50,38,12,88,38,88,88,88,100,25,25,25,25,Czech League
Mladá Boleslav,2qui2adwsi022vu84b8gdw4z0,2fl3li74wngmih4fl9joaq87o,J. Zíka,Jan Zíka,20,Midfielder,Czechia,Midfielder,158.0,0.0,119.0,9.0,277.0,0.0,0.0,7.0,6.0,2.0,10.0,11.0,32.0,12.0,5.0,550.0,5.0,23.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,87.66,50.0,0.0,30.0,16.67,51.61,0.0,16.67,0.5230614241161133,0.4195875688364581,2.0,13.0,0.28504017,5.0,20.0,22.0,0.4359154799999999,122.0,25.85454545454545,0.0,19.47272727272728,1.4727272727272729,45.32727272727273,0.0,0.0,1.1454545454545455,0.981818181818182,0.3272727272727272,1.6363636363636365,1.8,5.236363636363636,1.963636363636364,0.8181818181818182,0.8181818181818182,3.763636363636364,0.4909090909090909,0.1636363636363636,0.6545454545454545,0.1636363636363636,0.3272727272727272,0.0,0.0,0.0,0.0,87.66,50.0,0.0,30.0,16.67,51.61,0.0,16.67,0.0855918694008185,0.0686597839914204,0.3272727272727272,2.1272727272727274,0.0466429369090909,0.8181818181818182,3.272727272727273,3.6,0.071331624,19.963636363636365,DM/CM,85,23,70,39,76,5,36,77,59,53,89,91,79,77,50,50,100,55,8,62,45,53,39,48,52,52,85,59,23,18,39,48,5,3,61,55,45,83,79,68,67,61,39,70,85,23,64,33,79,5,36,70,45,45,91,92,67,73,45,42,100,55,3,55,39,39,39,48,52,52,85,59,23,18,39,48,5,3,52,52,42,85,79,67,64,58,33,67,Czech League
Mladá Boleslav,2qui2adwsi022vu84b8gdw4z0,2rldoenow9fyw44hbvoujixg5,M. Hybš,Matej Hybs,33,Defender,Czechia,Defender,170.0,1.0,125.0,6.0,294.0,8.0,0.0,2.0,2.0,1.0,6.0,6.0,19.0,27.0,5.0,609.0,5.0,3.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,85.47,30.0,25.0,33.33,50.0,54.29,72.73,100.0,0.1931861721471554,0.1401607210377076,1.0,4.0,0.09134042,5.0,29.0,31.0,1.0053115400000006,185.0,25.123152709359605,0.1477832512315271,18.47290640394089,0.8866995073891626,43.44827586206897,1.1822660098522169,0.0,0.2955665024630542,0.2955665024630542,0.1477832512315271,0.8866995073891626,0.8866995073891626,2.8078817733990147,3.990147783251232,0.7389162561576355,0.7389162561576355,0.4433497536945813,0.2955665024630542,0.8866995073891626,0.1477832512315271,0.1477832512315271,0.1477832512315271,0.0,0.0,0.0,0.0,85.47,30.0,25.0,33.33,50.0,54.29,72.73,100.0,0.0285496806128801,0.0207134070499075,0.1477832512315271,0.5911330049261084,0.0134985842364532,0.7389162561576355,4.285714285714286,4.58128078817734,0.1485682078817735,27.339901477832512,LB/LCB,92,30,90,28,100,72,38,22,20,25,62,55,38,85,55,38,38,55,48,40,60,62,38,50,52,52,75,30,65,50,80,55,80,98,20,20,57,40,35,80,90,95,80,100,85,25,80,20,85,60,38,20,10,25,42,38,15,80,40,30,30,40,40,35,50,50,38,50,52,52,75,30,65,50,80,55,80,98,15,20,45,30,30,75,85,90,65,90,Czech League
Mladá Boleslav,2qui2adwsi022vu84b8gdw4z0,4ff2cbr4mc7a6qcyvkaxqoyxh,M. Králik,Martin Králik,31,Defender,Slovakia,Defender,320.0,0.0,95.0,27.0,415.0,7.0,1.0,4.0,1.0,1.0,3.0,4.0,22.0,46.0,5.0,630.0,4.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.92,46.55,0.0,100.0,0.0,62.86,53.85,66.67,0.1046265398294607,0.385158013109583,0.0,4.0,0.07722496,1.0,19.0,27.0,0.7024219700000004,277.0,45.71428571428572,0.0,13.571428571428571,3.857142857142857,59.285714285714285,1.0,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.5714285714285714,3.142857142857143,6.571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.4285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.92,46.55,0.0,100.0,0.0,62.86,53.85,66.67,0.0149466485470658,0.055022573301369,0.0,0.5714285714285714,0.0110321371428571,0.1428571428571428,2.7142857142857144,3.857142857142857,0.1003459957142857,39.57142857142857,CB,98,27,75,90,96,30,89,78,22,31,62,73,39,88,42,41,62,81,44,25,21,31,36,46,51,51,62,52,27,91,21,75,40,61,23,90,29,60,52,45,61,77,77,94,94,27,56,85,90,21,81,62,19,23,58,69,21,91,29,25,38,79,43,25,21,31,36,46,51,51,62,52,27,91,21,75,40,61,23,75,29,56,48,31,50,65,62,90,Czech League
Mladá Boleslav,2qui2adwsi022vu84b8gdw4z0,4rzbjbim35vih13agoppb1iei,D. Langhamer,Daniel Langhamer,23,Midfielder,Czechia,Midfielder,78.0,3.0,110.0,3.0,185.0,1.0,1.0,10.0,8.0,2.0,7.0,8.0,35.0,2.0,6.0,557.0,8.0,20.0,4.0,7.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,81.86,21.43,30.0,57.14,50.0,53.03,16.67,70.0,0.7062739542943638,0.7868881240479629,4.0,13.0,0.28151937,7.0,13.0,17.0,0.4942184299999998,77.0,12.603231597845602,0.4847396768402154,17.7737881508079,0.4847396768402154,29.89228007181329,0.1615798922800718,0.1615798922800718,1.615798922800718,1.2926391382405744,0.3231597845601436,1.131059245960503,1.2926391382405744,5.655296229802513,0.3231597845601436,0.9694793536804308,1.2926391382405744,3.2315978456014363,0.6463195691202872,1.131059245960503,0.9694793536804308,0.6463195691202872,0.1615798922800718,0.1615798922800718,0.0,0.0,0.0,81.86,21.43,30.0,57.14,50.0,53.03,16.67,70.0,0.1141196694551036,0.1271452983201376,0.6463195691202872,2.1005385996409336,0.0454878694793536,1.131059245960503,2.1005385996409336,2.746858168761221,0.0798557606822261,12.44165170556553,CM/AM,85,54,79,30,83,23,69,74,51,27,42,45,90,28,91,39,98,56,88,84,78,28,64,50,50,49,65,8,69,67,83,73,21,61,52,69,67,83,77,86,59,70,52,81,77,44,65,15,65,23,62,65,33,15,31,35,73,17,79,25,92,42,71,69,65,21,54,50,50,49,65,8,69,67,83,73,21,61,44,56,58,69,54,75,48,56,29,56,Czech League
Mladá Boleslav,2qui2adwsi022vu84b8gdw4z0,67m9ezodryiazzbtraaefbl04,M. Šubert,Martin Subert,24,Midfielder,Czechia,Midfielder,29.0,5.0,62.0,2.0,86.0,3.0,1.0,7.0,14.0,11.0,9.0,10.0,20.0,4.0,0.0,416.0,26.0,6.0,2.0,7.0,3.0,7.0,4.0,5.0,0.0,0.0,0.0,72.88,33.33,35.71,22.22,50.0,54.05,60.0,77.78,1.5328041861449355,0.8070797285511246,1.0,9.0,0.28127296,4.0,5.0,10.0,1.0381812699999995,34.0,6.274038461538463,1.0817307692307694,13.41346153846154,0.4326923076923077,18.60576923076924,0.6490384615384616,0.2163461538461538,1.514423076923077,3.028846153846154,2.3798076923076925,1.9471153846153848,2.1634615384615388,4.3269230769230775,0.8653846153846154,0.0,5.625000000000001,1.2980769230769231,0.4326923076923077,1.514423076923077,0.6490384615384616,1.514423076923077,0.8653846153846154,1.0817307692307694,0.0,0.0,0.0,72.88,33.33,35.71,22.22,50.0,54.05,60.0,77.78,0.3316162902717409,0.1746085951192337,0.2163461538461538,1.9471153846153848,0.060852323076923,0.8653846153846154,1.0817307692307694,2.1634615384615388,0.2246065247596153,7.355769230769232,LW,100,100,100,50,100,50,50,100,100,100,50,50,50,100,50,100,50,50,75,100,100,100,100,75,75,75,100,50,100,100,100,100,50,100,100,100,75,50,50,50,50,50,100,75,100,100,100,50,100,50,50,100,100,100,50,50,50,100,50,100,100,50,100,100,100,100,100,75,75,75,100,50,100,100,100,100,50,100,100,100,100,100,100,50,50,100,100,100,Czech League
Mladá Boleslav,2qui2adwsi022vu84b8gdw4z0,9jsumsbwvyw6dgc1t1tz6zk2y,D. Donát,Denis Donát,25,Defender,Czechia,Defender,122.0,0.0,79.0,6.0,201.0,10.0,1.0,4.0,0.0,0.0,3.0,3.0,37.0,11.0,12.0,490.0,2.0,5.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,46.15,0.0,66.67,0.0,61.67,62.5,73.91,0.0,0.3318713069990199,0.0,4.0,0.08871022,3.0,21.0,22.0,0.4431256700000001,108.0,22.40816326530612,0.0,14.510204081632653,1.1020408163265305,36.91836734693877,1.836734693877551,0.183673469387755,0.7346938775510203,0.0,0.0,0.5510204081632653,0.5510204081632653,6.795918367346938,2.020408163265306,2.204081632653061,0.3673469387755101,0.9183673469387756,0.3673469387755101,3.1224489795918364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,46.15,0.0,66.67,0.0,61.67,62.5,73.91,0.0,0.0609559543467587,0.0,0.7346938775510203,0.016293713877551,0.5510204081632653,3.857142857142857,4.040816326530612,0.0813904291836734,19.83673469387755,CB,51,27,58,20,52,53,89,78,7,11,62,61,74,21,90,19,50,71,100,25,21,31,36,46,51,51,52,50,27,68,21,69,69,83,8,75,29,60,62,83,66,68,44,48,44,27,65,15,50,46,85,83,7,11,69,67,90,15,94,15,43,73,100,25,21,31,36,46,51,51,52,50,27,68,21,69,69,83,8,85,29,65,67,77,75,71,48,42,Czech League
Mladá Boleslav,2qui2adwsi022vu84b8gdw4z0,9plpe5bisbfkrlgryzbzkvdhw,S. John,Solomon John,25,Midfielder,Nigeria,Midfielder,28.0,2.0,79.0,1.0,105.0,0.0,3.0,6.0,22.0,13.0,30.0,34.0,28.0,2.0,2.0,556.0,39.0,6.0,18.0,4.0,9.0,10.0,4.0,3.0,0.0,0.0,0.0,80.15,33.33,13.33,60.0,45.45,45.16,0.0,100.0,1.7805546600014428,0.6609319185329464,15.0,21.0,0.7004560200000001,9.0,0.0,6.0,0.8011373,39.0,4.532374100719425,0.3237410071942446,12.787769784172662,0.1618705035971223,16.99640287769784,0.0,0.4856115107913669,0.9712230215827338,3.5611510791366907,2.1043165467625897,4.856115107913669,5.503597122302158,4.532374100719425,0.3237410071942446,0.3237410071942446,6.312949640287769,0.9712230215827338,2.913669064748201,0.6474820143884892,1.4568345323741008,1.618705035971223,0.6474820143884892,0.4856115107913669,0.0,0.0,0.0,80.15,33.33,13.33,60.0,45.45,45.16,0.0,100.0,0.2882192794966364,0.1069853824963402,2.4280575539568345,3.399280575539568,0.1133831687050359,1.4568345323741008,0.0,0.9712230215827338,0.1296804982014388,6.312949640287769,LM/LCM,40,20,60,40,60,20,100,20,100,100,100,100,80,20,30,100,50,100,60,100,100,80,100,60,60,60,80,80,20,80,100,20,20,100,100,20,100,100,100,100,20,20,20,40,20,20,20,40,20,20,100,20,100,100,100,100,60,20,20,100,60,100,40,100,100,80,100,60,60,60,80,80,20,80,100,20,20,100,100,20,100,100,100,100,20,20,20,20,Czech League
